"alike ","adv, adj","əˈlaɪk ","như nhau"
"allegation ","n","ˌæləˈɡeɪʃən ","cáo buộc"
"allege ","v","əˈlɛʤ ","cáo buộc"
"allegedly ","adv","əˈlɛʤədli ","bị cáo buộc"
"alliance ","n","əˈlaɪəns ","Liên minh"
"allocate ","v","ˈæləˌkeɪt ","chỉ định"
"allocation ","n","ˌæləˈkeɪʃən ","phân bổ"
"allowance ","n","əˈlaʊəns ","phụ cấp"
"ally ","n","ˈælaɪ ","đồng minh"
"aluminium ","n","əˈlumɪnəm ","nhôm"
"amateur ","adj, n","ˈæməˌtɜr ","nghiệp dư"
"ambassador ","n","æmˈbæsədər ","Đại sứ"
"amend ","v","əˈmɛnd ","sửa đổi"
"amendment ","n","əˈmɛndmənt ","sửa đổi"
"amid ","prep","əˈmɪd ","Giữa"
"analogy ","n","əˈnæləʤi ","sự giống nhau"
"anchor ","n","ˈæŋkər ","mỏ neo"
"angel ","n","ˈeɪnʤəl ","thiên thần"
"anonymous ","adj","əˈnɑnəməs ","vô danh"
"apparatus ","n","ˌæpəˈrætəs ","bộ máy"
"appealing ","adj","əˈpilɪŋ ","hấp dẫn"
"appetite ","n","ˈæpəˌtaɪt ","sự thèm ăn"
"applaud ","v","əˈplɔd ","hoan nghênh"
"applicable ","adj","ˈæpləkəbəl ","áp dụng"
"appoint ","v","əˈpɔɪnt ","bổ nhiệm"
"appreciation ","n","əˌpriʃiˈeɪʃən ","sự đánh giá"
"arbitrary ","adj","ˈɑrbəˌtrɛri ","Bất kỳ"
"architectural ","adj","ˌɑrkəˈtɛkʧərəl ","kiến trúc"
"archive ","n","ˈɑrˌkaɪv ","lưu trữ"
"arena ","n","əˈrinə ","Đấu trường"
"arguably ","adv","ˈɑrɡjuəbli ","được cho là"
"arm ","v","ɑrm ","cánh tay"
"array ","n","əˈreɪ ","mảng"
"articulate ","v","ɑrˈtɪkjələt ","khớp nối"
"ash ","n","æʃ ","tro"
"aspiration ","n","ˌæspəˈreɪʃən ","Khát vọng"
"aspire ","v","əˈspaɪr ","khao khát"
"assassination ","n","əˌsæsəˈneɪʃən ","Sự am sát"
"assault ","n, v","əˈsɔlt ","tấn công"
"assemble ","v","əˈsɛmbəl ","tập hợp"
"assembly ","n","əˈsɛmbli ","cuộc họp"
"assert ","v","əˈsɜrt ","khẳng định"
"assertion ","n","əˈsɜrʃən ","quả quyết"
"assurance ","n","əˈʃʊrəns ","sự đảm bảo"
"asylum ","n","əˈsaɪləm ","tị nạn"
"atrocity ","n","əˈtrɑsəti ","Tội ác"
"attain ","v","əˈteɪn ","đạt được"
"attendance ","n","əˈtɛndəns ","sự tham dự"
"attorney ","n","əˈtɜrni ","Luật sư"
"attribute ","v, n","ˈætrəˌbjut ","thuộc tính"
"audit ","n","ˈɔdɪt ","kiểm toán"
"authentic ","adj","əˈθɛntɪk ","thật"
"authorize ","v","ˈɔθəˌraɪz ","ủy quyền"
"auto ","n","ˈɔtoʊ ","tự động"
"autonomy ","n","ɔˈtɑnəmi ","quyền tự trị"
"availability ","n","əˌveɪləˈbɪləti ","khả dụng"
"await ","v","əˈweɪt ","chờ đợi"
"backdrop ","n","ˈbækˌdrɑp ","phông nền"
"backing ","n","ˈbækɪŋ ","hậu thuẫn"
"backup ","n","ˈbæˌkʌp ","hỗ trợ"
"bail ","n","beɪl ","bảo lãnh"
"ballot ","n","ˈbælət ","phiếu"
"banner ","n","ˈbænər ","ngọn cờ"
"bare ","adj","bɛr ","trần"
"barrel ","n","ˈbærəl ","thùng"
"bass1 ","n","beɪs1","Bass1"
"bat ","v","bæt ","con dơi"
"battlefield ","n","ˈbætəlˌfild ","chiến trường"
"bay ","n","beɪ ","vịnh"
"beam ","n","bim ","chùm tia"
"beast ","n","bist ","quái thú"
"behalf ","n","bɪˈhæf ","thay mặt"
"beloved ","adj","bɪˈlʌvd ","Người yêu dấu"
"bench ","n","bɛnʧ ","Băng ghế"
"benchmark ","n","ˈbɛnʧˌmɑrk ","điểm chuẩn"
"beneath ","prep","bɪˈniθ ","bên dưới"
"beneficiary ","n","ˌbɛnəˈfɪʃiˌɛri ","người thụ hưởng"
"betray ","v","bɪˈtreɪ ","phản bội"
"bind ","v","baɪnd ","trói buộc"
"biography ","n","baɪˈɑɡrəfi ","tiểu sử"
"bishop ","n","ˈbɪʃəp ","Giám mục"
"bizarre ","adj","bəˈzɑr ","kỳ quái"
"blade ","n","bleɪd ","lưỡi"
"blast ","n, v","blæst ","Vụ nổ"
"bleed ","v","blid ","chảy máu"
"blend ","v, n","blɛnd ","trộn"
"bless ","v","blɛs ","ban phước"
"blessing ","n","ˈblɛsɪŋ ","Chúc phúc"
"boast ","v","boʊst ","khoe khoang"
"bonus ","n","ˈboʊnəs ","thưởng"
"boom ","n","bum ","bùng nổ"
"bounce ","v","baʊns ","nảy"
"boundary ","n","ˈbaʊndəri ","ranh giới"
"bow1 ","v, n","baʊ1","Bow1"
"breach ","n, v","briʧ ","sự vi phạm"
"breakdown ","n","ˈbreɪkˌdaʊn ","phá vỡ"
"breakthrough ","n","ˈbreɪkˌθru ","đột phá"
"breed ","v, n","brid ","giống"
"broadband ","n","ˈbrɔdˌbænd ","băng thông rộng"
"browser ","n","ˈbraʊzər ","trình duyệt"
"brutal ","adj","ˈbrutəl ","tàn bạo"
"buck ","n","bʌk ","Cái xô"
"buddy ","n","ˈbʌdi ","bạn bè"
"buffer ","n","ˈbʌfər ","đệm"
"bulk ","n","bʌlk ","số lượng lớn"
"burden ","n","ˈbɜrdən ","gánh nặng"
"bureaucracy ","n","bjʊˈrɑkrəsi ","quan liêu"
"burial ","n","ˈbɛriəl ","Mai táng"
"burst ","v","bɜrst ","nổ"
"cabinet ","n","ˈkæbənət ","tủ"
"calculation ","n","ˌkælkjəˈleɪʃən ","phép tính"
"canvas ","n","ˈkænvəs ","Tranh sơn dầu"
"capability ","n","ˌkeɪpəˈbɪləti ","khả năng"
"capitalism ","n","ˈkæpɪtəˌlɪzəm ","Chủ nghĩa tư bản"
"capitalist ","adj","ˈkæpətəlɪst ","Nhà tư bản"
"cargo ","n","ˈkɑrˌɡoʊ ","hàng hóa"
"carriage ","n","ˈkærɪʤ ","xe"
"carve ","v","kɑrv ","khắc chạm"
"casino ","n","kəˈsinoʊ ","sòng bạc"
"casualty ","n","ˈkæʒəwəlti ","tai nạn"
"catalogue ","n","ˈkætəˌlɔɡ ","mục lục"
"cater ","v","ˈkeɪtər ","Phục vụ"
"cattle ","n","ˈkætəl ","gia súc"
"caution ","n","ˈkɑʃən ","Thận trọng"
"cautious ","adj","ˈkɔʃəs ","dè dặt"
"cease ","v","sis ","ngưng"
"cemetery ","n","ˈsɛməˌtɛri ","Nghĩa trang"
"chamber ","n","ˈʧeɪmbər ","buồng"
"chaos ","n","ˈkeɪɑs ","sự hỗn loạn"
"characterize ","v","ˈkɛrəktəˌraɪz ","đặc trưng"
"charm ","n","ʧɑrm ","quyến rũ"
"charter ","n","ˈʧɑrtər ","Điều lệ"
"chronic ","adj","ˈkrɑnɪk ","mãn tính"
"chunk ","n","ʧʌŋk ","Chunk"
"circulate ","v","ˈsɜrkjəˌleɪt ","lưu hành"
"circulation ","n","ˈsɜrkjəˌleɪʃən ","vòng tuần hoàn"
"citizenship ","n","ˈsɪtɪzənˌʃɪp ","quyền công dân"
"civic ","adj","ˈsɪvɪk ","công dân"
"civilian ","n, adj","səˈvɪljən ","thường dân"
"clarity ","n","ˈklɛrəti ","trong trẻo"
"clash ","n","klæʃ ","sự xung đột"
"classification ","n","ˌklæsəfəˈkeɪʃən ","phân loại"
"cling ","v","klɪŋ ","bám"
"clinical ","adj","ˈklɪnəkəl ","lâm sàng"
"closure ","n","ˈkloʊʒər ","Khép kín"
"cluster ","n","ˈklʌstər ","cụm"
"coalition ","n","ˌkoʊəˈlɪʃən ","Liên minh"
"coastal ","adj","ˈkoʊstəl ","duyên hải"
"cocktail ","n","ˈkɑkˌteɪl ","cocktail"
"cognitive ","adj","ˈkɑɡnɪtɪv ","nhận thức"
"coincide ","v","ˌkoʊɪnˈsaɪd ","trùng khớp"
"collaborate ","v","kəˈlæbəˌreɪt ","hợp tác"
"collaboration ","n","kəˌlæbəˈreɪʃən ","sự hợp tác"
"collective ","adj","kəˈlɛktɪv ","tập thể"
"collision ","n","kəˈlɪʒən ","va chạm"
"colonial ","adj","kəˈloʊniəl ","thuộc địa"
"columnist ","n","ˈkɑləmnəst ","chuyên mục"
"combat ","n, v","ˈkɑmbæt ","chiến đấu"
"commence ","v","kəˈmɛns ","bắt đầu"
"commentary ","n","ˈkɑmənˌtɛri ","Bình luận"
"commentator ","n","ˈkɑmənˌteɪtər ","bình luận viên"
"commerce ","n","ˈkɑmərs ","thương mại"
"commissioner ","n","kəˈmɪʃənər ","Ủy viên"
"commodity ","n","kəˈmɑdəti ","hàng hóa"
"communist ","adj","ˈkɑmjənəst ","Cộng sản"
"companion ","n","kəmˈpænjən ","bạn đồng hành"
"comparable ","adj","ˈkɑmpərəbəl ","có thể so sánh"
"compassion ","n","kəmˈpæʃən ","lòng trắc ẩn"
"compel ","v","kəmˈpɛl ","bắt buộc"
"compelling ","adj","kəmˈpɛlɪŋ ","thuyết phục"
"compensate ","v","ˈkɑmpənˌseɪt ","đền bù"
"compensation ","n","ˌkɑmpənˈseɪʃən ","đền bù"
"competence ","n","ˈkɑmpətɪns ","năng lực"
"competent ","adj","ˈkɑmpətɪnt ","có thẩm quyền"
"compile ","v","kəmˈpaɪl ","biên dịch"
"complement ","v","ˈkɑmpləmənt ","bổ sung"
"complexity ","n","kəmˈplɛksəti ","sự phức tạp"
"compliance ","n","kəmˈplaɪəns ","Tuân thủ"
"complication ","n","ˌkɑmpləˈkeɪʃən ","sự phức tạp"
"comply ","v","kəmˈplaɪ ","tuân theo"
"composition ","n","ˌkɑmpəˈzɪʃən ","thành phần"
"compromise ","n, v","ˈkɑmprəˌmaɪz ","thỏa hiệp"
"compute ","v","kəmˈpjut ","tính toán"
"conceal ","v","kənˈsil ","che giấu"
"concede ","v","kənˈsid ","công nhận"
"conceive ","v","kənˈsiv ","tưởng tượng"
"conception ","n","kənˈsɛpʃən ","quan niệm"
"concession ","n","kənˈsɛʃən ","nhượng bộ"
"condemn ","v","kənˈdɛm ","lên án"
"confer ","v","kənˈfɜr ","trao"
"confession ","n","kənˈfɛʃən ","lời thú tội"
"configuration ","n","kənˌfɪɡjəˈreɪʃən ","cấu hình"
"confine ","v","kənˈfaɪn ","giới hạn"
"confirmation ","n","ˌkɑnfərˈmeɪʃən ","xác nhận"
"confront ","v","kənˈfrʌnt ","Đối mặt"
"confrontation ","n","ˌkɑnfrənˈteɪʃən ","đối đầu"
"congratulate ","v","kənˈɡræʧəˌleɪt ","Chúc mừng"
"congregation ","n","ˌkɑŋɡrəˈɡeɪʃən ","hội chúng"
"congressional ","adj","kənˈɡrɛʃənəl ","quốc hội"
"conquer ","v","ˈkɑŋkər ","chinh phục"
"conscience ","n","ˈkɑnʃəns ","lương tâm"
"consciousness ","n","ˈkɑnʃəsnəs ","ý thức"
"consecutive ","adj","kənˈsɛkjətɪv ","Liên tiếp"
"consensus ","n","kənˈsɛnsəs ","đoàn kết"
"consent ","n, v","kənˈsɛnt ","bằng lòng"
"conserve ","v","kənˈsɜrv ","bảo tồn"
"consistency ","n","kənˈsɪstənsi ","Tính nhất quán"
"consolidate ","v","kənˈsɑlɪˌdeɪt ","củng cố"
"constituency ","n","kənˈstɪʧuənsi ","khu vực bầu cử"
"constitute ","v","ˈkɑnstəˌtut ","cấu tạo"
"constitution ","n","ˌkɑnstəˈtuʃən ","cấu tạo"
"constitutional ","adj","ˌkɑnstəˈtuʃənəl ","Hiến pháp"
"constraint ","n","kənˈstreɪnt ","hạn chế"
"consultation ","n","ˌkɑnsəlˈteɪʃən ","Tư vấn"
"contemplate ","v","ˈkɑntəmˌpleɪt ","thưởng ngoạn"
"contempt ","n","kənˈtɛmpt ","khinh miệt"
"contend ","v","kənˈtɛnd ","tranh cãi"
"contender ","n","kənˈtɛndər ","ứng cử viên"
"content2 ","adj","ˈkɑntɛnt2","Content2"
"contention ","n","kənˈtɛnʃən ","sự tranh cãi"
"continually ","adv","kənˈtɪnjuəli ","liên tục"
"contractor ","n","ˈkɑnˌtræktər ","Nhà thầu"
"contradiction ","n","ˌkɑntrəˈdɪkʃən ","mâu thuẫn"
"contrary ","adj, n","ˈkɑntrɛri ","ngược lại"
"contributor ","n","kənˈtrɪbjətər ","người đóng góp"
"conversion ","n","kənˈvɜrʒən ","chuyển đổi"
"convict ","v","ˈkɑnvɪkt ","kết án"
"conviction ","n","kənˈvɪkʃən ","lòng tin chắc, sự kết án, phán quyết"
"cooperate ","v","koʊˈɑpəˌreɪt ","hợp tác"
"cooperative ","adj","koʊˈɑpəˌreɪtɪv ","hợp tác"
"coordinate ","v","koʊˈɔrdənət ","điều phối"
"coordination ","n","koʊˌɔrdəˈneɪʃən ","sự phối hợp"
"coordinator ","n","koʊˈɔrdəˌneɪtər ","Điều phối viên"
"cop ","n","kɑp ","cảnh sát"
"copper ","n","ˈkɑpər ","đồng"
"copyright ","n","ˈkɑpiˌraɪt ","Bản quyền"
"correction ","n","kəˈrɛkʃən ","điều chỉnh"
"correlate ","v","ˈkɔrəˌleɪt ","tương quan"
"correlation ","n","ˌkɔrəˈleɪʃən ","Tương quan"
"correspond ","v","ˌkɔrəˈspɑnd ","trao đổi thư tín"
"correspondence ","n","ˌkɔrəˈspɑndəns ","thư tín"
"correspondent ","n","ˌkɔrəˈspɑndənt ","Phóng viên"
"corresponding ","adj","ˌkɔrəˈspɑndɪŋ ","tương ứng"
"corrupt ","adj","kəˈrʌpt ","tham nhũng"
"corruption ","n","kəˈrʌpʃən ","tham nhũng"
"costly ","adj","ˈkɑstli ","tốn kém"
"councillor ","n","ˈkaʊnsələr ","Ủy viên hội đồng"
"counselling ","n","ˈkaʊnsəlɪŋ ","Tư vấn"
"counsellor ","n","ˈkaʊnsələr ","cố vấn"
"counter ","(argue against) v","ˈkaʊntər ","quầy tính tiền"
"counterpart ","n","ˈkaʊntərˌpɑrt ","đối tác"
"countless ","adj","ˈkaʊntləs ","vô số"
"coup ","n","ku ","đảo chính"
"courtesy ","n","ˈkɜrtəsi ","lịch sự"
"craft ","v","kræft ","Thủ công"
"crawl ","v","krɔl ","bò"
"creator ","n","kriˈeɪtər ","người sáng tạo"
"credibility ","n","ˌkrɛdəˈbɪlɪti ","sự uy tín"
"credible ","adj","ˈkrɛdəbəl ","đáng tin cậy"
"creep ","v","krip ","leo"
"critique ","n","krəˈtik ","phê bình"
"crown ","n","kraʊn ","vương miện"
"crude ","adj","krud ","thô thiển"
"crush ","v","krʌʃ ","người mình thích"
"crystal ","n","ˈkrɪstəl ","pha lê"
"cult ","n, adj","kʌlt ","sùng bái"
"cultivate ","v","ˈkʌltəˌveɪt ","cày cấy"
"curiosity ","n","ˌkjʊriˈɑsəti ","sự tò mò"
"custody ","n","ˈkʌstədi ","sự coi giư"
"cutting ","n","ˈkʌtɪŋ ","cắt"
"cynical ","adj","ˈsɪnɪkəl ","Hoài nghi"
"dam ","n","dæm ","đập"
"damaging ","adj","ˈdæmɪʤɪŋ ","gây tổn hại"
"dawn ","n","dɔn ","bình minh"
"debris ","n","dəˈbri ","mảnh vụn"
"debut ","n","deɪˈbju ","ra mắt"
"decision-making ","n","dɪˈsɪʒən-ˈmeɪkɪŋ ","quyết định"
"decisive ","adj","dɪˈsaɪsɪv ","quyết định"
"declaration ","n","ˌdɛkləˈreɪʃən ","tuyên ngôn"
"dedicated ","adj","ˈdɛdəkeɪtəd ","tận tụy"
"dedication ","n","ˌdɛdəˈkeɪʃən ","sự cống hiến"
"deed ","n","did ","hành động"
"deem ","v","dim ","được coi là"
"default ","n","dɪˈfɔlt ","mặc định"
"defect ","n","ˈdifɛkt ","khuyết điểm"
"defensive ","adj","dɪˈfɛnsɪv ","phòng ngự"
"deficiency ","n","dɪˈfɪʃənsi ","sự thiếu hụt"
"deficit ","n","ˈdɛfəsət ","thiếu hụt hoặc khuyết"
"defy ","v","dɪˈfaɪ ","thách thức"
"delegate ","n","ˈdɛləɡət ","đại biểu"
"delegation ","n","ˌdɛləˈɡeɪʃən ","phái đoàn"
"delicate ","adj","ˈdɛləkət ","thanh tú"
"demon ","n","ˈdimən ","quỷ"
"denial ","n","dɪˈnaɪəl ","từ chối"
"denounce ","v","dɪˈnaʊns ","tố cáo"
"dense ","adj","dɛns ","ngu độn"
"density ","n","ˈdɛnsəti ","Tỉ trọng"
"dependence ","n","dɪˈpɛndəns ","sự phụ thuộc"
"depict ","v","dɪˈpɪkt ","miêu tả"
"deploy ","v","dɪˈplɔɪ ","triển khai"
"deployment ","n","dɪˈplɔɪmənt ","triển khai"
"deposit ","v","dəˈpɑzɪt ","tiền gửi"
"deprive ","v","dɪˈpraɪv ","tước đoạt"
"deputy ","n","ˈdɛpjəti ","Phó"
"descend ","v","dɪˈsɛnd ","xuống"
"descent ","n","dɪˈsɛnt ","hạ xuống"
"designate ","v","ˈdɛzɪɡnɪt ","chỉ định"
"desirable ","adj","dɪˈzaɪrəbəl ","mong muốn"
"desktop ","n","ˈdɛskˌtɑp ","Máy tính để bàn"
"destructive ","adj","dɪˈstrʌktɪv ","phá hoại"
"detain ","v","dɪˈteɪn ","giam"
"detection ","n","dɪˈtɛkʃən ","phát hiện"
"detention ","n","dɪˈtɛnʃən ","giam giữ"
"deteriorate ","v","dɪˈtɪriəˌreɪt ","xấu đi"
"devastate ","v","ˈdɛvəˌsteɪt ","tàn phá"
"devil ","n","ˈdɛvəl ","ác quỷ"
"devise ","v","dɪˈvaɪz ","nghĩ ra"
"diagnose ","v","ˌdaɪəɡˈnoʊs ","chẩn đoán"
"diagnosis ","n","ˌdaɪəɡˈnoʊsəs ","chẩn đoán"
"dictate ","v","ˈdɪkˌteɪt ","ra lệnh"
"dictator ","n","dɪkˈteɪtər ","độc tài"
"differentiate ","v","ˌdɪfəˈrɛnʃiˌeɪt ","phân biệt"
"dignity ","n","ˈdɪɡnəti ","phẩm giá"
"dilemma ","n","dɪˈlɛmə ","tình trạng khó xử"
"dimension ","n","dɪˈmɛnʃən ","kích thước"
"diminish ","v","dɪˈmɪnɪʃ ","giảm bớt"
"dip ","v","dɪp ","nhúng"
"diplomat ","n","ˈdɪpləˌmæt ","nhà ngoại giao"
"diplomatic ","n","ˌdɪpləˈmætɪk ","ngoại giao"
"directory ","n","dəˈrɛktəri ","danh mục"
"disastrous ","adj","dɪˈzæstrəs ","thảm họa"
"discard ","v","dɪˈskɑrd ","loại bỏ"
"discharge ","v","dɪsˈʧɑrʤ ","phóng điện"
"disclose ","v","dɪˈskloʊz ","tiết lộ"
"disclosure ","n","dɪˈskloʊʒər ","tiết lộ"
"discourse ","n","ˈdɪskɔrs ","đàm luận"
"discretion ","n","dɪˈskrɛʃən ","thận trọng"
"discrimination ","n","dɪˌskrɪməˈneɪʃən ","phân biệt"
"dismissal ","n","dɪˈsmɪsəl ","sa thải"
"displace ","v","dɪˈspleɪs ","Thay thế"
"disposal ","n","dɪˈspoʊzəl ","xử lý"
"dispose ","v","dɪˈspoʊz ","vứt bỏ"
"dispute ","n, v","dɪˈspjut ","tranh luận"
"disrupt ","v","dɪsˈrʌpt ","phá vỡ"
"disruption ","n","dɪsˈrʌpʃən ","gián đoạn"
"dissolve ","v","dɪˈzɑlv ","hòa tan"
"distinction ","n","dɪˈstɪŋkʃən ","sự khác biệt"
"distinctive ","adj","dɪˈstɪŋktɪv ","đặc biệt"
"distort ","v","dɪˈstɔrt ","xuyên tạc"
"distress ","n, v","dɪˈstrɛs ","phiền muộn"
"disturbing ","adj","dɪˈstɜrbɪŋ ","phiền"
"divert ","v","daɪˈvɜrt ","chuyển hướng"
"divine ","adj","dɪˈvaɪn ","thần thánh"
"doctrine ","n","ˈdɑktrən ","giáo lý"
"documentation ","n","ˌdɑkjəmɛnˈteɪʃən ","tài liệu"
"domain ","n","doʊˈmeɪn ","lãnh địa"
"dominance ","n","ˈdɑmənəns ","sự thống trị"
"donor ","n","ˈdoʊnər ","nhà tài trợ"
"dose ","n","doʊs ","liều lượng"
"drain ","v","dreɪn ","làm khô hạn"
"drift ","v","drɪft ","trôi dạt"
"driving ","adj","ˈdraɪvɪŋ ","điều khiển"
"drown ","v","draʊn ","chết chìm"
"dual ","adj","ˈduəl ","hai"
"dub ","v","dʌb ","Dub"
"dumb ","adj","dʌm ","câm"
"duo ","n","ˈduoʊ ","cặp đôi"
"dynamic ","n","daɪˈnæmɪk ","năng động"
"eager ","adj","ˈiɡər ","háo hức"
"earnings ","n","ˈɜrnɪŋz ","Thu nhập"
"ease ","n, v","iz ","xoa dịu"
"echo ","v, n","ˈɛkoʊ ","tiếng vang"
"ecological ","adj","ikəˈlɑʤɪkəl ","sinh thái"
"educator ","n","ˈɛʤəˌkeɪtər ","nhà giáo dục"
"effectiveness ","n","ɪˈfɛktɪvnəs ","hiệu quả"
"efficiency ","n","ɪˈfɪʃənsi ","hiệu quả"
"ego ","n","ˈiɡoʊ ","cái tôi"
"elaborate ","adj","ɪˈlæbrət ","phức tạp"
"electoral ","adj","ɪˈlɛktərəl ","bầu cử"
"elevate ","v","ˈɛləˌveɪt ","nâng"
"eligible ","adj","ˈɛləʤəbəl ","đạt chuẩn"
"elite ","n","ɪˈlit ","ưu tú"
"embark ","v","ɛmˈbɑrk ","tham gia"
"embarrassment ","n","ɪmˈbɛrəsmənt ","sự lúng túng"
"embassy ","n","ˈɛmbəsi ","đại sứ quán"
"embed ","v","ɪmˈbɛd ","nhúng"
"embody ","v","ɪmˈbɑdi ","hiện thân"
"emergence ","n","ɪˈmɜrʤəns ","sự xuất hiện"
"empirical ","adj","ˌɛmˈpɪrɪkəl ","thực nghiệm"
"empower ","v","ɪmˈpaʊər ","Trao quyền"
"enact ","v","ɪˈnækt ","ban hành"
"encompass ","v","ɛnˈkʌmpəs ","bao gồm"
"encouragement ","n","ɛnˈkɜrɪʤmənt ","sự khích lệ"
"encouraging ","adj","ɛnˈkɜrɪʤɪŋ ","khuyến khích"
"endeavour ","n","ɪnˈdɛvər ","nỗ lực"
"endless ","adj","ˈɛndləs ","bất tận"
"endorse ","v","ɛnˈdɔrs ","Chứng thực"
"endorsement ","n","ɛnˈdɔrsmənt ","Chứng thực"
"endure ","v","ɛnˈdjʊr ","chịu đựng"
"enforce ","v","ɛnˈfɔrs ","thi hành"
"enforcement ","n","ɛnˈfɔrsmənt ","thực thi"
"engagement ","n","ɛnˈɡeɪʤmənt ","hôn ước"
"engaging ","adj","ɛnˈɡeɪʤɪŋ ","hấp dẫn"
"enquire ","v","ɪnˈkwaɪər ","hỏi thăm"
"enrich ","v","ɛnˈrɪʧ ","làm phong phú"
"enrol ","v","enrol ","tham gia"
"ensue ","v","ɪnˈsu ","tiếp theo"
"enterprise ","n","ˈɛntərˌpraɪz ","doanh nghiệp"
"enthusiast ","n","ɛnˈθuziˌæst ","người đam mê"
"entitle ","v","ɛnˈtaɪtəl ","quyền"
"entity ","n","ˈɛntəti ","thực thể"
"epidemic ","n","ˌɛpəˈdɛmɪk ","bệnh dịch"
"equality ","n","ɪˈkwɑləti ","sự bình đẳng"
"equation ","n","ɪˈkweɪʒən ","phương trình"
"erect ","v","ɪˈrɛkt ","cương cứng"
"escalate ","v","ˈɛskəˌleɪt ","leo thang"
"essence ","n","ˈɛsəns ","nước hoa"
"establishment ","n","ɪˈstæblɪʃmənt ","thành lập"
"eternal ","adj","ɪˈtɜrnəl ","Vĩnh hằng"
"evacuate ","v","ɪˈvækjəˌeɪt ","sơ tán"
"evoke ","v","ɪˈvoʊk ","gợi lên"
"evolutionary ","adj","ˌɛvəˈluʃəˌnɛri ","tiến hóa"
"exaggerate ","v","ɪɡˈzæʤəˌreɪt ","nói quá"
"excellence ","n","ˈɛksələns ","xuất sắc"
"exceptional ","adj","ɪkˈsɛpʃənəl ","đặc biệt"
"excess ","n, adj","ˈɛkˌsɛs ","thặng dư"
"exclusion ","n","ɪkˈskluʒən ","loại trừ"
"exclusive ","adj","ɪkˈsklusɪv ","loại trừ"
"exclusively ","adv","ɪkˈsklusɪvli ","duy nhất"
"execute ","v","ˈɛksəˌkjut ","hành hình"
"execution ","n","ˌɛksəˈkjuʃən ","chấp hành"
"exert ","v","ɪɡˈzɜrt ","gắng sức"
"exile ","n","ˈɛɡˌzaɪl ","lưu vong"
"exit ","v","ˈɛɡzɪt ","lối ra"
"expenditure ","n","ɪkˈspɛndəʧər ","chi phí"
"experimental ","adj","ɪkˌspɛrɪˈmɛntəl ","thực nghiệm"
"expire ","v","ɪkˈspaɪr ","hết hạn"
"explicit ","adj","ɪkˈsplɪsət ","rõ ràng"
"explicitly ","adv","ɪkˈsplɪsətli ","rõ ràng"
"exploitation ","n","ˌɛkˌsplɔɪˈteɪʃən ","khai thác"
