"compete ","v","kəmˈpit ","hoàn thành"
"competition ","n","ˌkɑmpəˈtɪʃən ","cuộc thi"
"complain ","v","kəmˈpleɪn ","phàn nàn"
"completely ","adv","kəmˈplitli ","hoàn toàn"
"condition ","n","kənˈdɪʃən ","tình trạng"
"conference ","n","ˈkɑnfərəns ","hội nghị"
"connect ","v","kəˈnɛkt ","kết nối"
"connected ","adj","kəˈnɛktəd ","đã kết nối"
"consider ","v","kənˈsɪdər ","coi như"
"contain ","v","kənˈteɪn ","bao gồm"
"context ","n","ˈkɑntɛkst ","bối cảnh"
"continent ","n","ˈkɑntənənt ","lục địa"
"continue ","v","kənˈtɪnju ","Tiếp tục"
"control ","n, v","kənˈtroʊl ","điều khiển"
"cook ","n","kʊk ","đầu bếp"
"cooker ","n","ˈkʊkər ","nồi cơm điện"
"copy ","n, v","ˈkɑpi ","sao chép"
"corner ","n","ˈkɔrnər ","góc"
"correctly ","adv","kəˈrɛktli ","chính xác"
"count ","v","kaʊnt ","đếm"
"couple ","n","ˈkʌpəl ","cặp đôi"
"cover ","v","ˈkʌvər ","che phủ"
"crazy ","adj","ˈkreɪzi ","điên"
"creative ","adj","kriˈeɪtɪv ","sáng tạo"
"credit ","n","ˈkrɛdət ","tín dụng"
"crime ","n","kraɪm ","tội phạm"
"criminal ","n","ˈkrɪmənəl ","tội phạm"
"cross ","v, n","krɔs ","đi qua"
"crowd ","n","kraʊd ","đám đông"
"crowded ","adj","ˈkraʊdəd ","đông đúc"
"cry ","v","kraɪ ","khóc"
"cupboard ","n","ˈkʌbərd ","cái tủ"
"curly ","adj","ˈkɜrli ","quăn"
"cycle ","n, v","ˈsaɪkəl ","xe đạp"
"daily ","adj","ˈdeɪli ","hằng ngày"
"danger ","n","ˈdeɪnʤər ","sự nguy hiểm"
"dark ","n","dɑrk ","tối tăm"
"data ","n","ˈdeɪtə ","dữ liệu"
"dead ","adj","dɛd ","chết"
"deal ","v","dil ","thỏa thuận"
"dear ","exclam","dɪr ","Thân mến"
"death ","n","dɛθ ","cái chết"
"decision ","n","dɪˈsɪʒən ","phán quyết"
"deep ","adj","dip ","sâu"
"definitely ","adv","ˈdɛfənətli ","chắc chắn"
"degree ","n","dɪˈɡri ","bằng cấp"
"dentist ","n","ˈdɛntəst ","nha sĩ"
"department ","n","dɪˈpɑrtmənt ","phòng"
"depend ","v","dɪˈpɛnd ","phụ thuộc"
"desert ","n","ˈdɛzɜrt ","sa mạc"
"designer ","n","dɪˈzaɪnər ","nhà thiết kế"
"destroy ","v","dɪˈstrɔɪ ","hủy hoại"
"detective ","n","dɪˈtɛktɪv ","thám tử"
"develop ","v","dɪˈvɛləp ","phát triển"
"device ","n","dɪˈvaɪs ","thiết bị"
"diary ","n","ˈdaɪəri ","Nhật ký"
"differently ","adv","ˈdɪfrəntli ","khác nhau"
"digital ","adj","ˈdɪʤətəl ","điện tử"
"direct ","adj","dəˈrɛkt ","trực tiếp"
"direction ","n","dəˈrɛkʃən ","phương hướng"
"director ","n","dəˈrɛktər ","giám đốc"
"disagree ","v","dɪsəˈɡri ","không đồng ý"
"disappear ","v","ˌdɪsəˈpɪr ","biến mất"
"disaster ","n","dɪˈzæstər ","thảm họa"
"discover ","v","dɪˈskʌvər ","phát hiện"
"discovery ","n","dɪˈskʌvəri ","khám phá"
"discussion ","n","dɪˈskʌʃən ","cuộc thảo luận"
"disease ","n","dɪˈziz ","bệnh"
"distance ","n","ˈdɪstəns ","khoảng cách"
"divorced ","adj","dɪˈvɔrst ","đã ly hôn"
"document ","n","ˈdɑkjəmɛnt ","tài liệu"
"double ","adj, det, pron, v","ˈdʌbəl ","gấp đôi"
"download ","v, n","ˈdaʊnˌloʊd ","Tải xuống"
"downstairs ","adj","ˈdaʊnˈstɛrz ","tầng dưới"
"drama ","n","ˈdrɑmə ","kịch"
"drawing ","n","ˈdrɔɪŋ ","vẽ"
"dream ","n, v","drim ","mơ"
"drive ","n","draɪv ","lái xe"
"driving ","n","ˈdraɪvɪŋ ","điều khiển"
"drop ","v","drɑp ","làm rơi"
"drug ","n","drʌɡ ","thuốc"
"dry ","adj, v","draɪ ","khô"
"earn ","v","ɜrn ","kiếm"
"earth ","n","ɜrθ ","trái đất"
"easily ","adv","ˈizəli ","một cách dễ dàng"
"education ","n","ˌɛʤəˈkeɪʃən ","giáo dục"
"effect ","n","ɪˈfɛkt ","tác dụng"
"either ","det/pron, adv","ˈiðər ","hoặc"
"electric ","adj","ɪˈlɛktrɪk ","điện"
"electrical ","adj","ɪˈlɛktrɪkəl ","điện"
"electricity ","n","ɪˌlɛkˈtrɪsəti ","điện"
"electronic ","adj","ɪˌlɛkˈtrɑnɪk ","điện tử"
"employ ","v","ɛmˈplɔɪ ","thuê"
"employee ","n","ɛmˈplɔɪi ","người lao động"
"employer ","n","ɛmˈplɔɪər ","nhà tuyển dụng"
"empty ","adj","ˈɛmpti ","trống"
"ending ","n","ˈɛndɪŋ ","kết thúc"
"energy ","n","ˈɛnərʤi ","năng lượng"
"engine ","n","ˈɛnʤən ","động cơ"
"engineer ","n","ˈɛnʤəˈnɪr ","kỹ sư"
"enormous ","adj","ɪˈnɔrməs ","lớn lao"
"enter ","v","ˈɛntər ","đi vào"
"environment ","n","ɪnˈvaɪrənmənt ","môi trường"
"equipment ","n","ɪˈkwɪpmənt ","thiết bị"
"error ","n","ˈɛrər ","lỗi"
"especially ","adv","əˈspɛʃli ","đặc biệt"
"essay ","n","ˈɛˌseɪ ","tiểu luận"
"everyday ","adj","ˈɛvriˈdeɪ ","Hằng ngày"
"everywhere ","adv","ˈɛvriˌwɛr ","mọi nơi"
"evidence ","n","ˈɛvədəns ","chứng cớ"
"exact ","adj","ɪɡˈzækt ","chính xác"
"exactly ","adv","ɪɡˈzæktli ","chính xác"
"excellent ","adj","ˈɛksələnt ","xuất sắc"
"except ","prep","ɪkˈsɛpt ","ngoại trừ"
"exist ","v","ɪɡˈzɪst ","hiện hữu"
"expect ","v","ɪkˈspɛkt ","trông chờ"
"experience ","n","ɪkˈspɪriəns ","kinh nghiệm"
"experiment ","n","ɪkˈspɛrəmənt ","cuộc thí nghiệm"
"expert ","n,adj","ˈɛkspərt ","chuyên gia"
"explanation ","n","ˌɛkspləˈneɪʃən ","giải trình"
"express ","v","ɪkˈsprɛs ","thể hiện"
"expression ","n","ɪkˈsprɛʃən ","sự biểu lộ"
"extreme ","adj","ɛkˈstrim ","vô cùng"
"extremely ","adv","ɛkˈstrimli ","vô cùng"
"factor ","n","ˈfæktər ","nhân tố"
"factory ","n","ˈfæktəri ","nhà máy"
"fail ","v","feɪl ","thất bại"
"fair ","adj","fɛr ","hội chợ"
"fall ","n","fɔl ","ngã"
"fan ","n","fæn ","cái quạt"
"farm ","v","fɑrm ","nông trại"
"farming ","n","ˈfɑrmɪŋ ","nông nghiệp"
"fashion ","n","ˈfæʃən ","thời trang"
"fat ","n","fæt ","mập"
"fear ","n","fɪr ","nỗi sợ"
"feature ","n","ˈfiʧər ","tính năng"
"feed ","v","fid ","cho ăn"
"female ","adj, n","ˈfiˌmeɪl ","nữ giới"
"fiction ","n","ˈfɪkʃən ","viễn tưởng"
"field ","n","fild ","cánh đồng"
"fight ","v, n","faɪt ","trận đánh"
"figure ","n","ˈfɪɡjər ","nhân vật"
"film ","v","fɪlm ","phim ảnh"
"final ","n","ˈfaɪnəl ","cuối cùng"
"finally ","adv","ˈfaɪnəli ","Cuối cùng"
"finger ","n","ˈfɪŋɡər ","ngón tay"
"finish ","n","ˈfɪnɪʃ ","hoàn thành"
"first ","n","fɜrst ","Đầu tiên"
"firstly ","adv","ˈfɜrstli ","Trước hết"
"fish ","v","fɪʃ ","cá"
"fishing ","n","ˈfɪʃɪŋ ","đánh bắt cá"
"fit ","v, adj","fɪt ","phù hợp"
"fix ","v","fɪks ","sửa chữa"
"flat ","adj","flæt ","phẳng"
"flu ","n","flu ","cúm"
"fly ","n","flaɪ ","bay"
"flying ","n, adj","ˈflaɪɪŋ ","bay"
"focus ","v, n","ˈfoʊkəs ","tập trung"
"following ","adj","ˈfɑloʊɪŋ ","tiếp theo"
"foreign ","adj","ˈfɔrən ","nước ngoài"
"forest ","n","ˈfɔrəst ","rừng"
"fork ","n","fɔrk ","cái nĩa"
"formal ","adj","ˈfɔrməl ","chính thức"
"fortunately ","adv","ˈfɔrʧənətli ","may mắn thay"
"forward ","adv","ˈfɔrwərd ","phía trước"
"free ","adv","fri ","miễn phí"
"fresh ","adj","frɛʃ ","tươi"
"fridge ","n","frɪʤ ","tủ lạnh"
"frog ","n","frɑɡ ","con ếch"
"fun ","adj","fʌn ","vui vẻ"
"furniture ","n","ˈfɜrnɪʧər ","nội thất"
"further ","adj","ˈfɜrðər ","hơn nữa"
"future ","adj","ˈfjuʧər ","tương lai"
"gallery ","n","ˈɡæləri ","phòng trưng bày"
"gap ","n","ɡæp ","khoảng cách"
"gas ","n","ɡæs ","khí ga"
"gate ","n","ɡeɪt ","cổng"
"general ","adj","ˈʤɛnərəl ","tổng quan"
"gift ","n","ɡɪft ","quà "
"goal ","n","ɡoʊl ","mục tiêu"
"god ","n","ɡɑd ","chúa"
"gold ","n, adj","ɡoʊld ","vàng"
"golf ","n","ɡɑlf ","golf"
"good ","n","ɡʊd ","Tốt"
"government ","n","ˈɡʌvərmənt ","chính phủ"
"grass ","n","ɡræs ","cỏ"
"greet ","v","ɡrit ","chào"
"ground ","n","ɡraʊnd ","đất"
"guest ","n","ɡɛst ","khách mời"
"guide ","n, v","ɡaɪd ","hướng dẫn"
"gun ","n","ɡʌn ","súng"
"guy ","n","ɡaɪ ","chàng trai"
"habit ","n","ˈhæbət ","thói quen"
"half ","adv","hæf ","một nửa"
"hall ","n","hɔl ","sảnh"
"happily ","adv","ˈhæpəli ","hạnh phúc"
"have ","auxiliary v","hæv ","có"
"headache ","n","ˈhɛˌdeɪk ","đau đầu"
"heart ","n","hɑrt ","trái tim"
"heat ","n, v","hit ","nhiệt"
"heavy ","adj","ˈhɛvi ","nặng"
"height ","n","haɪt ","chiều cao"
"helpful ","adj","ˈhɛlpfəl ","hữu ích"
"hero ","n","ˈhɪroʊ ","anh hùng"
"hers ","pron","hərz ","của cô ấy"
"herself ","pron","hərˈsɛlf ","chính cô ấy"
"hide ","v","haɪd ","trốn"
"high ","adv","haɪ ","cao"
"hill ","n","hɪl ","đồi"
"himself ","pron","hɪmˈsɛlf ","bản thân anh ấy"
"his ","pron","hɪz ","của anh ấy"
"hit ","v, n","hɪt ","đánh"
"hockey ","n","ˈhɑki ","khúc côn cầu"
"hold ","v","hoʊld ","giữ"
"hole ","n","hoʊl ","hố"
"home ","adj","hoʊm ","trang chủ"
"hope ","n","hoʊp ","mong"
"huge ","adj","hjuʤ ","to lớn"
"human ","adj, n","ˈhjumən ","nhân loại"
"hurt ","v, adj","hɜrt ","đau"
"ideal ","adj","aɪˈdil ","lý tưởng"
"identify ","v","aɪˈdɛntəˌfaɪ ","nhận dạng"
"ill ","adj","ɪl ","ốm"
"illness ","n","ˈɪlnəs ","sự ốm yếu"
"image ","n","ˈɪməʤ ","hình ảnh"
"immediately ","adv","ɪˈmidiətli ","ngay lập tức"
"impossible ","adj","ɪmˈpɑsəbəl ","không thể nào"
"included ","adj","ɪnˈkludəd ","bao gồm"
"including ","prep","ɪnˈkludɪŋ ","bao gồm"
"increase ","v, n","ˈɪnˌkris ","tăng"
"incredible ","adj","ɪnˈkrɛdəbəl ","đáng kinh ngạc"
"independent ","adj","ˌɪndɪˈpɛndənt ","độc lập"
"individual ","n, adj","ˌɪndəˈvɪʤəwəl ","cá nhân"
"industry ","n","ˈɪndəstri ","ngành công nghiệp"
"informal ","adj","ɪnˈfɔrməl ","không chính thức"
"injury ","n","ˈɪnʤəri ","chấn thương"
"insect ","n","ˈɪnˌsɛkt ","côn trùng"
"inside ","prep, adv, n, adj","ɪnˈsaɪd ","bên trong"
"instead ","adv","ɪnˈstɛd ","thay vì"
"instruction ","n","ɪnˈstrʌkʃən ","chỉ dẫn"
"instructor ","n","ɪnˈstrʌktər ","người hướng dẫn"
"instrument ","n","ˈɪnstrəmənt ","dụng cụ"
"intelligent ","adj","ɪnˈtɛləʤənt ","thông minh"
"international ","adj","ˌɪntərˈnæʃənəl ","quốc tế"
"introduction ","n","ˌɪntrəˈdʌkʃən ","giới thiệu"
"invent ","v","ɪnˈvɛnt ","phát minh"
"invention ","n","ɪnˈvɛnʃən ","sự phát minh"
"invitation ","n","ˌɪnvɪˈteɪʃən ","lời mời"
"invite ","v","ɪnˈvaɪt ","mời"
"involve ","v","ɪnˈvɑlv ","liên quan"
"item ","n","ˈaɪtəm ","mục "
"itself ","pron","ɪtˈsɛlf ","chính nó"
"jam ","n","ʤæm ","mứt"
"jazz ","n","ʤæz ","nhạc jazz"
"jewellery ","n","jewellery ","đồ kim hoàn"
"joke ","n, v","ʤoʊk ","câu nói đùa"
"journalist ","n","ˈʤɜrnələst ","nhà báo"
"jump ","v, n","ʤʌmp ","nhảy"
"kid ","n","kɪd ","đứa trẻ"
"kill ","v","kɪl ","giết"
"king ","n","kɪŋ ","nhà vua"
"knee ","n","ni ","đầu gối"
"knife ","n","naɪf ","dao"
"knock ","v","nɑk ","cú đánh"
"knowledge ","n","ˈnɑləʤ ","kiến thức"
"lab ","n","læb ","phòng thí nghiệm"
"lady ","n","ˈleɪdi ","quý bà"
"lake ","n","leɪk ","hồ"
"lamp ","n","læmp ","đèn"
"land ","v","lænd ","đất"
"laptop ","n","ˈlæpˌtɑp ","máy tính xách tay"
"later ","adj","ˈleɪtər ","sau đó"
"laughter ","n","ˈlæftər ","tiếng cười"
"law ","n","lɔ ","pháp luật"
"lawyer ","n","ˈlɔjər ","luật sư"
"lazy ","adj","ˈleɪzi ","lười"
"lead ","v","lid ","chỉ huy"
"leader ","n","ˈlidər ","lãnh đạo"
"learning ","n","ˈlɜrnɪŋ ","học hỏi"
"least ","det/pron, adv","list ","ít nhất"
"lecture ","n, v","ˈlɛkʧər ","bài học"
"lemon ","n","ˈlɛmən ","chanh vàng"
"lend ","v","lɛnd ","cho mượn"
"less ","det/pron, adv","lɛs ","ít hơn"
"level ","n","ˈlɛvəl ","mức độ"
"lifestyle ","n","ˈlaɪfˌstaɪl ","cách sống"
"lift ","v, n","lɪft ","thang máy"
"light ","(from the sun/a lamp) v","laɪt ","ánh sáng"
"light ","(not heavy) adj","laɪt ","ánh sáng"
"likely ","adj","ˈlaɪkli ","rất có thể"
"link ","n, v","lɪŋk ","liên kết"
"listener ","n","ˈlɪsənər ","người nghe"
"little ","adv","ˈlɪtəl ","nhỏ bé"
"lock ","v, n","lɑk ","khóa"
"look ","n","lʊk ","Nhìn"
"lorry ","n","ˈlɔri ","xe tải"
"lost ","adj","lɔst ","mất"
"loud ","adj, adv","laʊd ","ồn ào"
"loudly ","adv","ˈlaʊdli ","lớn tiếng"
"lovely ","adj","ˈlʌvli ","đáng yêu"
"low ","adj, adv","loʊ ","thấp"
"luck ","n","lʌk ","may mắn"
"lucky ","adj","ˈlʌki ","may mắn"
"mail ","n, v","meɪl ","thư"
"major ","adj","ˈmeɪʤər ","lớn lao"
"male ","adj, n","meɪl ","nam giới"
"manage ","v","ˈmænəʤ ","quản lý"
"manager ","n","ˈmænəʤər ","giám đốc"
"manner ","n","ˈmænər ","thái độ"
"mark ","v, n","mɑrk ","đánh dấu"
"marry ","v","ˈmɛri ","kết hôn"
"material ","n","məˈtɪriəl ","vật liệu"
"mathematics ","n","ˌmæθəˈmætɪks ","toán học"
"maths ","n","mæθs ","toán học"
"matter ","n, v","ˈmætər ","vấn đề"
"may ","modal v","meɪ ","có thể"
"media ","n","ˈmidiə ","phương tiện truyền thông"
"medical ","adj","ˈmɛdəkəl ","thuộc về y học"
"medicine ","n","ˈmɛdəsən ","thuốc"
"memory ","n","ˈmɛməri ","ký ức"
"mention ","v","ˈmɛnʃən ","đề cập đến"
"metal ","n","ˈmɛtəl ","kim loại"
"method ","n","ˈmɛθəd ","phương pháp"
"middle ","n, adj","ˈmɪdəl ","ở giữa"
"might ","modal v","maɪt ","có thể"
"mind ","n, v","maɪnd ","tâm trí"
"mine ","(belongs to me) pron","maɪn ","của tôi"
"mirror ","n","ˈmɪrər ","gương"
"missing ","adj","ˈmɪsɪŋ ","mất tích"
"mobile ","adj, n","ˈmoʊbəl ","di động"
"monkey ","n","ˈmʌŋki ","con khỉ"
"moon ","n","mun ","mặt trăng"
"mostly ","adv","ˈmoʊstli ","hầu hết"
"motorcycle ","n","ˈmoʊtərˌsaɪkəl ","xe máy"
"movement ","n","ˈmuvmənt ","sự chuyển động"
"musical ","adj","ˈmjuzɪkəl ","âm nhạc"
"musician ","n","mjuˈzɪʃən ","nhạc sĩ"
"myself ","pron","ˌmaɪˈsɛlf ","riêng tôi"
"narrow ","adj","ˈnɛroʊ ","chật hẹp"
"national ","adj","ˈnæʃənəl ","quốc gia"
"nature ","n","ˈneɪʧər ","thiên nhiên"
"nearly ","adv","ˈnɪrli ","gần như"
"necessary ","adj","ˈnɛsəˌsɛri ","cần thiết"
"neck ","n","nɛk ","cổ "
"need ","n","nid ","nhu cầu"
"neither ","det/pron","ˈniðər ","không"
"nervous ","adj","ˈnɜrvəs ","lo lắng"
"network ","n","ˈnɛˌtwɜrk ","mạng"
"noise ","n","nɔɪz ","tiếng ồn"
"noisy ","adj","ˈnɔɪzi ","ồn ào"
"none ","pron","nʌn ","không có"
"normal ","adj","ˈnɔrməl ","Bình thường"
"normally ","adv","ˈnɔrməli ","thông thường"
"notice ","v, n","ˈnoʊtəs ","để ý"
"novel ","n","ˈnɑvəl ","cuốn tiểu thuyết"
"nowhere ","adv","ˈnoʊˌwɛr ","hư không"
"number ","v","ˈnʌmbər ","con số"
"nut ","n","nʌt ","hạt"
"ocean ","n","ˈoʊʃən ","đại dương"
"offer ","v, n","ˈɔfər ","lời đề nghị"
"officer ","n","ˈɔfəsər ","nhân viên văn phòng"
"oil ","n","ɔɪl ","dầu"
"onto ","prep","ˈɑntu ","trên"
"opportunity ","n","ˌɑpərˈtunəti ","cơ hội"
"option ","n","ˈɑpʃən ","lựa chọn"
"ordinary ","adj","ˈɔrdəˌnɛri ","bình thường"
"organization ","n","ˌɔrɡənəˈzeɪʃən ","tổ chức"
"organize ","v","ˈɔrɡəˌnaɪz ","tổ chức"
"original ","adj","əˈrɪʤənəl ","nguyên bản"
"ourselves ","pron","aʊərˈsɛlvz ","chính chúng ta"
"outside ","prep, n, adj","ˈaʊtˈsaɪd ","ngoài"
"oven ","n","ˈʌvən ","lò vi sóng"
"own ","v","oʊn ","sở hữu"
"owner ","n","ˈoʊnər ","người sở hữu"
"pack ","v","pæk ","đóng gói"
"pain ","n","peɪn ","nỗi đau"
"painter ","n","ˈpeɪntər ","họa sĩ"
"palace ","n","ˈpæləs ","cung điện"
"pants ","n","pænts ","quần dài"
"parking ","n","ˈpɑrkɪŋ ","bãi đậu xe"
"particular ","adj","pərˈtɪkjələr ","cụ thể"
"pass ","v","pæs ","vượt qua"
"passenger ","n","ˈpæsənʤər ","hành khách"
"past ","adv","pæst ","quá khứ"
"patient ","n","ˈpeɪʃənt ","kiên nhẫn"
"pattern ","n","ˈpætərn ","mẫu"
"pay ","n","peɪ ","chi trả"
"peace ","n","pis ","hòa bình"
"penny ","n","ˈpɛni ","đồng xu"
"per ","prep","pɜr ","mỗi"
"per ","cent n, adj/adv","pɜr ","mỗi"
"perform ","v","pərˈfɔrm ","trình diễn"
"perhaps ","adv","pərˈhæps ","có lẽ"
"permission ","n","pərˈmɪʃən ","sự cho phép"
"personality ","n","ˌpɜrsəˈnælɪti ","nhân cách"
"pet ","n","pɛt ","thú cưng"
"petrol ","n","ˈpɛtroʊl ","xăng dầu"
"photograph ","v","ˈfoʊtəˌɡræf ","ảnh chụp"
