"critic ","n","ˈkrɪtɪk ","nhà phê bình"
"critical ","adj","ˈkrɪtɪkəl ","phê bình"
"criticism ","n","ˈkrɪtɪˌsɪzəm ","sự chỉ trích"
"criticize ","v","ˈkrɪtɪˌsaɪz ","chỉ trích"
"crop ","n","krɑp ","mùa vụ"
"crucial ","adj","ˈkruʃəl ","chủ yếu"
"cry ","n","kraɪ ","khóc"
"cure ","v, n","kjʊr ","sự chữa bệnh"
"current ","n","ˈkɜrənt ","hiện hành"
"curve ","n, v","kɜrv ","đường cong"
"curved ","adj","kɜrvd ","cong"
"date ","v","deɪt ","ngày"
"debate ","n, v","dəˈbeɪt ","tranh luận"
"debt ","n","dɛt ","món nợ"
"decent ","adj","ˈdisənt ","tử tế"
"declare ","v","dɪˈklɛr ","tuyên bố"
"decline ","v, n","dɪˈklaɪn ","sự suy sụp"
"decoration ","n","ˌdɛkəˈreɪʃən ","trang trí"
"decrease ","v, n","ˈdiˌkris ","giảm bớt"
"deeply ","adv","ˈdipli ","sâu sắc"
"defeat ","v, n","dɪˈfit ","đánh bại"
"defence ","n","dɪˈfɛns ","phòng thủ"
"defend ","v","dɪˈfɛnd ","phòng vệ"
"delay ","v, n","dɪˈleɪ ","trì hoãn"
"deliberate ","adj","dɪˈlɪbərət ","có chủ ý"
"deliberately ","adv","dɪˈlɪbərətli ","thong thả"
"delight ","v, n","dɪˈlaɪt ","Hân hoan"
"delighted ","adj","dɪˈlaɪtəd ","vui mừng"
"delivery ","n","dɪˈlɪvəri ","vận chuyển"
"demand ","n, v","dɪˈmænd ","yêu cầu"
"demonstrate ","v","ˈdɛmənˌstreɪt ","chứng minh"
"deny ","v","dɪˈnaɪ ","từ chối"
"depressed ","adj","dɪˈprɛst ","trầm cảm"
"depressing ","adj","dɪˈprɛsɪŋ ","chán nản"
"depth ","n","dɛpθ ","chiều sâu"
"desert ","v","ˈdɛzɜrt ","sa mạc"
"deserve ","v","dɪˈzɜrv ","xứng đáng"
"desire ","n, v","dɪˈzaɪər ","sự mong muốn"
"desperate ","adj","ˈdɛsprɪt ","tuyệt vọng"
"detail ","v","dɪˈteɪl ","chi tiết"
"detailed ","adj","dɪˈteɪld ","chi tiết"
"detect ","v","dɪˈtɛkt ","phát hiện"
"dig ","v","dɪɡ ","đào"
"disc ","n","dɪsk ","đĩa"
"discipline ","n","ˈdɪsəplən ","kỷ luật"
"discount ","v","dɪˈskaʊnt ","giảm giá"
"dishonest ","adj","dɪˈsɑnəst ","Không trung thực"
"dismiss ","v","dɪˈsmɪs ","miễn nhiệm"
"display ","v, n","dɪˈspleɪ ","trưng bày"
"distribute ","v","dɪˈstrɪbjut ","phân phát"
"distribution ","n","ˌdɪstrəˈbjuʃən ","phân bổ"
"district ","n","ˈdɪstrɪkt ","huyện"
"divide ","n","dɪˈvaɪd ","chia"
"division ","n","dɪˈvɪʒən ","phân công"
"document ","v","ˈdɑkjəmɛnt ","tài liệu"
"domestic ","adj","dəˈmɛstɪk ","nội địa"
"dominate ","v","ˈdɑməˌneɪt ","thống trị"
"downwards ","adv","ˈdaʊnwərdz ","đi xuống"
"dozen ","n, det","ˈdʌzən ","tá"
"draft ","n, v","dræft ","bản nháp"
"drag ","v","dræɡ ","lôi kéo"
"dramatic ","adj","drəˈmætɪk ","kịch"
"edit ","v","ˈɛdət ","biên tập"
"edition ","n","əˈdɪʃən ","phiên bản"
"efficient ","adj","ɪˈfɪʃənt ","có hiệu quả"
"elderly ","adj","ˈɛldərli ","người già"
"elect ","v","ɪˈlɛkt ","trúng tuyển"
"elsewhere ","adv","ˈɛlˌswɛr ","nơi khác"
"emerge ","v","ɪˈmɜrʤ ","hiện ra"
"emotional ","adj","ɪˈmoʊʃənəl ","xúc động"
"emphasis ","n","ˈɛmfəsəs ","sự nhấn mạnh"
"emphasize ","v","ˈɛmfəˌsaɪz ","nhấn mạnh"
"enable ","v","ɛˈneɪbəl ","cho phép"
"encounter ","v, n","ɪnˈkaʊntər ","bắt gặp"
"engage ","v","ɛnˈɡeɪʤ ","đính hôn"
"enhance ","v","ɛnˈhæns ","nâng cao"
"enquiry ","n","enquiry ","cuộc điều tra"
"ensure ","v","ɛnˈʃʊr ","đảm bảo"
"enthusiasm ","n","ɪnˈθuziˌæzəm ","sự nhiệt tình"
"enthusiastic ","adj","ɪnˌθuziˈæstɪk ","nhiệt tình"
"entire ","adj","ɪnˈtaɪər ","toàn bộ"
"entirely ","adv","ɪnˈtaɪərli ","toàn bộ"
"equal ","n","ˈikwəl ","bình đẳng"
"establish ","v","ɪˈstæblɪʃ ","thành lập"
"estate ","n","ɪˈsteɪt ","tài sản"
"estimate ","v, n","ˈɛstəmət ","ước lượng"
"ethical ","adj","ˈɛθɪkəl ","đạo đức"
"evaluate ","v","ɪˈvæljuˌeɪt ","đánh giá"
"even ","adj","ˈivɪn ","thậm chí"
"evil ","adj, n","ˈivəl ","độc ác"
"examination ","n","ɪɡˌzæməˈneɪʃən ","bài kiểm tra"
"excuse ","n, v","ɪkˈskjus ","thứ lỗi"
"executive ","n, adj","ɪɡˈzɛkjətɪv ","điều hành"
"existence ","n","ɛɡˈzɪstəns ","sự tồn tại"
"expectation ","n","ˌɛkspɛkˈteɪʃən ","kỳ vọng"
"expense ","n","ɪkˈspɛns ","chi phí"
"exploration ","n","ˌɛkspləˈreɪʃən ","thăm dò"
"expose ","v","ɪkˈspoʊz ","phơi ra"
"extend ","v","ɪkˈstɛnd ","mở rộng"
"extent ","n","ɪkˈstɛnt ","phạm vi"
"external ","adj","ɪkˈstɜrnəl ","bên ngoài"
"extraordinary ","adj","ɪkˈstrɔrdəˌnɛri ","đặc biệt"
"extreme ","n","ɛkˈstrim ","vô cùng"
"facility ","n","fəˈsɪlɪti ","cơ sở"
"failure ","n","ˈfeɪljər ","sự thất bại"
"faith ","n","feɪθ ","sự tin tưởng"
"fault ","n","fɔlt ","lỗi"
"favour ","v","favour ","ủng hộ"
"feather ","n","ˈfɛðər ","lông vũ"
"fee ","n","fi ","phí"
"feed ","n","fid ","cho ăn"
"feedback ","n","ˈfidˌbæk ","nhận xét"
"feel ","n","fil ","cảm thấy"
"fellow ","adj","ˈfɛloʊ ","đồng nghiệp"
"figure ","v","ˈfɪɡjər ","nhân vật"
"file ","v","faɪl ","tài liệu"
"finance ","n, v","fəˈnæns ","tài chính"
"finding ","n","ˈfaɪndɪŋ ","Phát hiện"
"firm ","n","fɜrm ","vững chãi"
"fix ","n","fɪks ","sửa chữa"
"flame ","n","fleɪm ","ngọn lửa"
"flash ","n, v","flæʃ ","tốc biến"
"flexible ","adj","ˈflɛksəbəl ","linh hoạt"
"float ","v","floʊt ","trôi nổi"
"fold ","n","foʊld ","nếp gấp"
"folding ","adj","ˈfoʊldɪŋ ","gấp"
"following ","prep","ˈfɑloʊɪŋ ","tiếp theo"
"forgive ","v","fərˈɡɪv ","tha thứ"
"former ","adj","ˈfɔrmər ","trước"
"fortune ","n","ˈfɔrʧən ","vận may"
"forward ","adj","ˈfɔrwərd ","phía trước"
"found ","v","faʊnd ","thành lập"
"free ","v","fri ","miễn phí"
"freedom ","n","ˈfridəm ","tự do"
"frequency ","n","ˈfrikwənsi ","Tính thường xuyên"
"fuel ","v","ˈfjuəl ","nhiên liệu"
"fully ","adv","ˈfʊli ","đầy đủ"
"function ","v","ˈfʌŋkʃən ","chức năng"
"fund ","n, v","fʌnd ","quỹ"
"fundamental ","adj","ˌfʌndəˈmɛntəl ","cơ bản"
"funding ","n","ˈfʌndɪŋ ","kinh phí"
"furthermore ","adv","ˈfɜrðərˌmɔr ","hơn nữa"
"gain ","v, n","ɡeɪn ","nhận được"
"gang ","n","ɡæŋ ","băng nhóm"
"generate ","v","ˈʤɛnəˌreɪt ","phát ra"
"genre ","n","ˈʒɑnrə ","thể loại"
"govern ","v","ˈɡʌvərn ","quản lý"
"grab ","v","ɡræb ","vồ lấy"
"grade ","v","ɡreɪd ","cấp"
"gradually ","adv","ˈɡræʤuəli ","dần dần"
"grand ","adj","ɡrænd ","vĩ đại"
"grant ","v, n","ɡrænt ","khoản trợ cấp"
"guarantee ","v, n","ˌɡɛrənˈti ","bảo đảm"
"handle ","v, n","ˈhændəl ","xử lý"
"harm ","n, v","hɑrm ","làm hại"
"harmful ","adj","ˈhɑrmfəl ","có hại"
"hearing ","n","ˈhirɪŋ ","thính giác"
"heaven ","n","ˈhɛvən ","thiên đường"
"heel ","n","hil ","gót chân"
"hell ","n","hɛl ","địa ngục"
"hesitate ","v","ˈhɛzəˌteɪt ","do dự"
"high ","n","haɪ ","cao"
"hire ","n","ˈhaɪər ","Thuê"
"hold ","n","hoʊld ","giữ"
"hollow ","adj","ˈhɑloʊ ","rỗng"
"holy ","adj","ˈhoʊli ","thánh thiện"
"honour ","n, v","honour ","tôn kính"
"host ","v","hoʊst ","chủ nhà"
"house ","v","haʊs ","căn nhà"
"household ","n","ˈhaʊsˌhoʊld ","hộ gia đình "
"housing ","n","ˈhaʊzɪŋ ","nhà ở"
"humorous ","adj","ˈhjumərəs ","hài hước"
"humour ","n","humour ","hài hước"
"hunt ","n","hʌnt ","săn bắn"
"hunting ","n","ˈhʌntɪŋ ","săn bắn"
"hurt ","n","hɜrt ","đau"
"ideal ","n","aɪˈdil ","lý tưởng"
"illustrate ","v","ˈɪləˌstreɪt ","Minh họa"
"illustration ","n","ˌɪləˈstreɪʃən ","hình minh họa"
"imagination ","n","ɪˌmæʤəˈneɪʃən ","trí tưởng tượng"
"impatient ","adj","ɪmˈpeɪʃənt ","nóng nảy"
"imply ","v","ɪmˈplaɪ ","bao hàm, ngụ ý"
"impose ","v","ɪmˈpoʊz ","áp đặt"
"impress ","v","ˈɪmˌprɛs ","gây ấn tượng"
"impressed ","adj","ɪmˈprɛst ","ấn tượng"
"inch ","n","ɪnʧ ","inch"
"incident ","n","ˈɪnsədənt ","sự cố"
"income ","n","ˈɪnˌkʌm ","thu nhập"
"increasingly ","adv","ɪnˈkrisɪŋli ","ngày càng"
"industrial ","adj","ɪnˈdʌstriəl ","công nghiệp"
"infection ","n","ɪnˈfɛkʃən ","sự nhiễm trùng"
"inform ","v","ɪnˈfɔrm ","thông báo"
"initial ","adj","ɪˈnɪʃəl ","ban đầu"
"initially ","adv","ɪˈnɪʃəli ","ban đầu"
"initiative ","n","ɪˈnɪʃətɪv ","sáng kiến"
"inner ","adj","ˈɪnər ","bên trong"
"insight ","n","ˈɪnˌsaɪt ","cái nhìn thấu suốt"
"insist ","v","ɪnˈsɪst ","khăng khăng"
"inspire ","v","ɪnˈspaɪr ","truyền cảm hứng"
"install ","v","ɪnˈstɔl ","cài đặt"
"instance ","n","ˈɪnstəns ","ví dụ"
"institute ","n","ˈɪnstəˌtut ","học viện"
"institution ","n","ˌɪnstɪˈtuʃən ","tổ chức"
"insurance ","n","ɪnˈʃʊrəns ","bảo hiểm"
"intended ","adj","ɪnˈtɛndəd ","dự định"
"intense ","adj","ɪnˈtɛns ","mãnh liệt"
"internal ","adj","ɪnˈtɜrnəl ","nội bộ"
"interpret ","v","ɪnˈtɜrprət ","thông dịch"
"interrupt ","v","ˌɪntəˈrʌpt ","ngắt"
"investigation ","n","ɪnˌvɛstəˈɡeɪʃən ","cuộc điều tra"
"investment ","n","ɪnˈvɛstmənt ","sự đầu tư"
"issue ","v","ˈɪʃu ","vấn đề"
"joy ","n","ʤɔɪ ","vui sướng"
"judgement ","n","ˈʤʌʤmənt ","sự phán xét"
"junior ","adj","ˈʤunjər ","nhỏ"
"justice ","n","ˈʤʌstəs ","Sự công bằng"
"justify ","v","ˈʤʌstəˌfaɪ ","biện minh"
"labour ","n","ˈleɪˌbaʊr ","nhân công"
"landscape ","n","ˈlændˌskeɪp ","phong cảnh"
"largely ","adv","ˈlɑrʤli ","phần lớn"
"latest ","n","ˈleɪtəst ","muộn nhất"
"launch ","v, n","lɔnʧ ","phóng"
"leadership ","n","ˈlidərˌʃɪp ","Khả năng lãnh đạo"
"league ","n","liɡ ","liên đoàn"
"lean ","v","lin ","độ nghiêng"
"leave ","n","liv ","rời khỏi"
"level ","v","ˈlɛvəl ","mức độ"
"licence ","n","ˈlaɪsəns ","giấy phép"
"limited ","adj","ˈlɪmətəd ","giới hạn"
"line ","v","laɪn ","đường kẻ"
"lively ","adj","ˈlaɪvli ","sống động"
"load ","n, v","loʊd ","trọng tải"
"loan ","n","loʊn ","khoản vay"
"logical ","adj","ˈlɑʤɪkəl ","hợp lý"
"long-term ","adj, adv","ˈlɔŋˈtɜrm ","lâu dài"
"loose ","adj","lus ","lỏng lẻo"
"lord ","n","lɔrd ","Chúa tể"
"low ","n","loʊ ","thấp"
"lower ","v","ˈloʊər ","thấp hơn"
"lung ","n","lʌŋ ","phổi"
"maintain ","v","meɪnˈteɪn ","duy trì"
"majority ","n","məˈʤɔrəti ","số đông"
"make ","n","meɪk ","làm"
"map ","v","mæp ","bản đồ"
"mass ","n, adj","mæs ","khối"
"massive ","adj","ˈmæsɪv ","to lớn"
"master ","n, v","ˈmæstər ","bậc thầy"
"matching ","adj","ˈmæʧɪŋ ","khớp"
"material ","adj","məˈtɪriəl ","vật liệu"
"maximum ","adj, n","ˈmæksəməm ","tối đa"
"means ","n","minz ","có nghĩa"
"measurement ","n","ˈmɛʒərmənt ","đo đạc"
"medium ","n","ˈmidiəm ","trung bình"
"melt ","v","mɛlt ","tan chảy"
"military ","adj, n","ˈmɪləˌtɛri ","quân đội"
"mineral ","n","ˈmɪnərəl ","khoáng sản"
"minimum ","adj, n","ˈmɪnəməm ","tối thiểu"
"minister ","n","ˈmɪnəstər ","bộ trưởng, mục sư"
"minor ","adj","ˈmaɪnər ","người vị thành niên"
"minority ","n","maɪˈnɔrəti ","thiểu số"
"mission ","n","ˈmɪʃən ","Sứ mệnh"
"mistake ","v","mɪsˈteɪk ","sai lầm"
"mixed ","adj","mɪkst ","Trộn"
"model ","v","ˈmɑdəl ","người mẫu"
"modify ","v","ˈmɑdəˌfaɪ ","biến đổi"
"monitor ","n, v","ˈmɑnətər ","màn hình"
"moral ","adj, n","ˈmɔrəl ","có đạo đức"
"motor ","n, adj","ˈmoʊtər ","động cơ"
"mount ","v","maʊnt ","gắn kết"
"multiple ","adj","ˈmʌltəpəl ","nhiều"
"multiply ","v","ˈmʌltəˌplaɪ ","nhân"
"mysterious ","adj","mɪsˈtɪriəs ","bí ẩn"
"narrow ","v","ˈnɛroʊ ","chật hẹp"
"national ","n","ˈnæʃənəl ","quốc gia"
"neat ","adj","nit ","gọn gàng"
"negative ","n","ˈnɛɡətɪv ","tiêu cực"
"nerve ","n","nɜrv ","dây thần kinh"
"nevertheless ","adv","ˌnɛvərðəˈlɛs ","tuy nhiên"
"nightmare ","n","ˈnaɪtˌmɛr ","cơn ác mộng"
"notion ","n","ˈnoʊʃən ","khái niệm"
"numerous ","adj","ˈnumərəs ","nhiều"
"obey ","v","oʊˈbeɪ ","tuân theo"
"object ","v","ˈɑbʤɛkt ","sự vật"
"objective ","n, adj","əbˈʤɛktɪv ","khách quan"
"obligation ","n","ˌɑbləˈɡeɪʃən ","nghĩa vụ"
"observation ","n","ˌɑbzərˈveɪʃən ","quan sát"
"observe ","v","əbˈzɜrv ","quan sát"
"obtain ","v","əbˈteɪn ","đạt được"
"occasionally ","adv","əˈkeɪʒənəli ","thỉnh thoảng"
"offence ","n","offence ","xúc phạm"
"offend ","v","əˈfɛnd ","xúc phạm"
"offensive ","adj","əˈfɛnsɪv ","phản cảm"
"official ","n","əˈfɪʃəl ","chính thức"
"opening ","n","ˈoʊpənɪŋ ","khai mạc"
"operate ","v","ˈɑpəˌreɪt ","vận hành"
"opponent ","n","əˈpoʊnənt ","phản đối"
"oppose ","v","əˈpoʊz ","phản đối"
"opposed ","adj","əˈpoʊzd ","phản đối"
"opposition ","n","ˌɑpəˈzɪʃən ","Sự đối lập"
"organ ","n","ˈɔrɡən ","đàn organ"
"origin ","n","ˈɔrəʤən ","nguồn gốc"
"otherwise ","adv","ˈʌðərˌwaɪz ","nếu không thì"
"outcome ","n","ˈaʊtˌkʌm ","kết quả"
"outer ","adj","ˈaʊtər ","bên ngoài"
"outline ","n, v","ˈaʊtˌlaɪn ","đề cương"
"overall ","adj, adv","ˈoʊvəˌrɔl ","tổng thể"
"owe ","v","oʊ ","nợ"
"pace ","n, v","peɪs ","nhịp độ"
"package ","v","ˈpækəʤ ","bưu kiện"
"panel ","n","ˈpænəl ","bảng điều khiển"
"parliament ","n","ˈpɑrləmənt ","quốc hội"
"participant ","n","pɑrˈtɪsəpənt ","người tham gia"
"partly ","adv","ˈpɑrtli ","từng phần"
"passage ","n","ˈpæsəʤ ","đoạn văn"
"patient ","adj","ˈpeɪʃənt ","kiên nhẫn"
"pension ","n","ˈpenʃn","lương hưu"
"permanent ","adj","ˈpɜrmənənt ","Vĩnh viễn"
"permit ","v, n","ˈpɜrˌmɪt ","cho phép làm gì"
"perspective ","n","pərˈspɛktɪv ","luật xa gần"
"phase ","n","feɪz ","giai đoạn"
"phenomenon ","n","fəˈnɑməˌnɑn ","hiện tượng"
"philosophy ","n","fəˈlɑsəfi ","triết lý"
"pick ","n","pɪk ","nhặt"
"picture ","v","ˈpɪkʧər ","hình ảnh"
"pile ","n, v","paɪl ","Đóng cọc"
"pitch ","n","pɪʧ ","sân bóng đá"
"plain ","adj","pleɪn ","đơn giản"
"plot ","v","plɑt ","kịch bản"
"plus ","adj, n, conj","pʌls","cộng"
"pointed ","adj","ˈpɔɪntəd ","nhọn"
"popularity ","n","ˌpɑpjəˈlɛrəti ","phổ biến"
"pose ","v","poʊz ","tư thế"
"position ","v","pəˈzɪʃən ","chức vụ"
"positive ","n","ˈpɑzətɪv ","tích cực"
"possess ","v","pəˈzɛs ","sở hữu"
"potential ","adj, n","pəˈtɛnʃəl ","tiềm năng"
"power ","v","ˈpaʊər ","quyền lực"
"praise ","n, v","preɪz ","khen"
"pregnant ","adj","ˈprɛɡnənt ","có thai"
"preparation ","n","ˌprɛpəˈreɪʃən ","sự chuẩn bị"
"presence ","n","ˈprɛzəns ","sự hiện diện"
"preserve ","v","prəˈzɜrv ","bảo tồn"
"price ","v","praɪs ","giá "
"prime ","adj","praɪm ","xuất sắc"
"principle ","n","ˈprɪnsəpəl ","nguyên tắc"
"print ","n","prɪnt ","in"
"priority ","n","praɪˈɔrəti ","sự ưu tiên"
"privacy ","n","ˈpraɪvəsi ","sự riêng tư"
"procedure ","n","prəˈsiʤər ","thủ tục"
"process ","v","ˈprɑˌsɛs ","quá trình"
"produce ","n","ˈproʊdus ","sản xuất"
"professional ","n","prəˈfɛʃənəl ","chuyên nghiệp"
"progress ","v","ˈprɑˌɡrɛs ","tiến triển"
"project ","v","ˈprɑʤɛkt ","dự án"
"proof ","n","pruf ","bằng chứng"
"proposal ","n","prəˈpoʊzəl ","đề xuất"
"propose ","v","prəˈpoʊz ","cầu hôn"
"prospect ","n","ˈprɑspɛkt ","tiềm năng"
"protection ","n","prəˈtɛkʃən ","sự bảo vệ"
"psychologist ","n","saɪˈkɑləʤəst ","nhà tâm lý học"
"psychology ","n","saɪˈkɑləʤi ","tâm lý"
"publication ","n","ˌpʌblɪˈkeɪʃən ","sự xuất bản"
"pupil ","n","ˈpjupəl ","học sinh"
"purchase ","n, v","ˈpɜrʧəs ","mua"
"pure ","adj","pjʊr ","nguyên chất"
"pursue ","v","pərˈsu ","theo đuổi"
"range ","v","reɪnʤ ","phạm vi"
"rank ","n, v","ræŋk ","thứ hạng"
"rapid ","adj","ˈræpəd ","nhanh"
"rapidly ","adv","ˈræpədli ","liên tục"
"rate ","v","reɪt ","tỷ lệ"
"raw ","adj","rɑ ","thô"
